Date,Open,High,Low,Close,% Change,% Change vs Average,Volume
2018-09-09T18:30:00.000Z,375.65,382.95,370.6,371.95,-1.46,-1.53,"31,29,554"
2018-09-10T18:30:00.000Z,373.9,377.85,363,364.65,-1.96,-2.04,"24,52,935"
2018-09-11T18:30:00.000Z,366.7,377.45,364.8,376.05,3.13,3.05,"37,11,887"
2018-09-13T18:30:00.000Z,376.8,385.9,376.1,380.1,1.08,1,"29,37,705"
2018-09-16T18:30:00.000Z,377.3,384,376.3,380.8,0.18,0.11,"14,01,771"
2018-09-17T18:30:00.000Z,383.6,388,377.1,379.55,-0.33,-0.4,"26,92,099"
2018-09-18T18:30:00.000Z,382,382.1,371,372.4,-1.88,-1.96,"21,21,141"
2018-09-20T18:30:00.000Z,373.05,379.75,316.55,361.75,-2.86,-2.93,"32,41,191"
2018-09-23T18:30:00.000Z,364.35,366,338.5,345.85,-4.4,-4.47,"34,15,863"
2018-09-24T18:30:00.000Z,345.1,349.45,324.3,337.95,-2.28,-2.36,"50,28,005"
2018-09-25T18:30:00.000Z,340.5,344.9,330.6,338.55,0.18,0.1,"34,24,347"
2018-09-26T18:30:00.000Z,338.55,344.95,330.15,335.25,-0.97,-1.05,"48,96,009"
2018-09-27T18:30:00.000Z,335.25,341,326.5,328.9,-1.89,-1.97,"46,53,499"
2018-09-30T18:30:00.000Z,328,334.4,320,330.35,0.44,0.37,"41,59,563"
2018-10-02T18:30:00.000Z,327.3,338,326.4,329.75,-0.18,-0.26,"44,38,442"
2018-10-03T18:30:00.000Z,324.7,329.4,314,317.05,-3.85,-3.92,"45,08,937"
2018-10-04T18:30:00.000Z,317.1,318.4,298,301.8,-4.81,-4.88,"71,77,862"
2018-10-07T18:30:00.000Z,301.8,305.6,294.1,304.35,0.84,0.77,"59,15,306"
2018-10-08T18:30:00.000Z,304,324,302.5,318.75,4.73,4.66,"57,71,005"
2018-10-09T18:30:00.000Z,318.7,332.9,316,327.1,2.62,2.55,"27,34,052"
2018-10-10T18:30:00.000Z,320,324.85,311.1,313.5,-4.16,-4.23,"27,39,752"
2018-10-11T18:30:00.000Z,317,327.85,317,323.15,3.08,3,"24,28,109"
2018-10-14T18:30:00.000Z,326,326.4,315.15,321.25,-0.59,-0.66,"19,25,052"
2018-10-15T18:30:00.000Z,323.4,335.8,321.9,333.35,3.77,3.69,"47,64,262"
2018-10-16T18:30:00.000Z,337.5,339.3,309.6,313.9,-5.83,-5.91,"33,23,311"
2018-10-18T18:30:00.000Z,313.95,320.25,305.35,315.35,0.46,0.39,"27,31,598"
2018-10-21T18:30:00.000Z,318.7,324.9,308.95,315.4,0.02,-0.06,"46,06,057"
2018-10-22T18:30:00.000Z,317.35,320.7,311,319,1.14,1.07,"38,93,139"
2018-10-23T18:30:00.000Z,325,329.4,307.4,314.15,-1.52,-1.59,"76,75,048"
2018-10-24T18:30:00.000Z,311.9,312.9,298.7,305.6,-2.72,-2.8,"45,84,103"
2018-10-25T18:30:00.000Z,307,310.55,301.45,304.1,-0.49,-0.56,"47,04,344"
2018-10-28T18:30:00.000Z,305.1,327.95,303,326.4,7.33,7.26,"53,79,930"
2018-10-29T18:30:00.000Z,324,335.4,320,322.6,-1.16,-1.24,"43,01,781"
2018-10-30T18:30:00.000Z,324.6,324.95,313.25,318.85,-1.16,-1.24,"63,83,757"
2018-10-31T18:30:00.000Z,322.7,326.6,313.9,318.3,-0.17,-0.25,"51,67,082"
2018-11-01T18:30:00.000Z,321.7,340.15,319.4,333.6,4.81,4.73,"73,87,791"
2018-11-04T18:30:00.000Z,334.45,334.45,326.7,329.55,-1.21,-1.29,"30,85,488"
2018-11-05T18:30:00.000Z,331,337.45,323.15,325.6,-1.2,-1.27,"50,44,028"
2018-11-06T18:30:00.000Z,329,329,324.35,326.2,0.18,0.11,"3,01,934"
2018-11-08T18:30:00.000Z,328,338.85,326.15,337.6,3.49,3.42,"35,22,988"
2018-11-11T18:30:00.000Z,339,344.7,327.3,328.65,-2.65,-2.72,"35,73,699"
2018-11-12T18:30:00.000Z,327.65,335,324.7,334.1,1.66,1.58,"17,38,296"
2018-11-13T18:30:00.000Z,335.3,337,329.5,332,-0.63,-0.7,"29,81,090"
2018-11-14T18:30:00.000Z,334,347.85,330,346.2,4.28,4.2,"52,93,256"
2018-11-15T18:30:00.000Z,346,351.4,342,347.45,0.36,0.29,"36,19,678"
2018-11-18T18:30:00.000Z,348.2,352,342.4,350.55,0.89,0.82,"23,21,979"
2018-11-19T18:30:00.000Z,349.85,357.55,347,355.25,1.34,1.27,"57,78,336"
2018-11-20T18:30:00.000Z,355.25,362.85,352.55,361.25,1.69,1.62,"31,61,864"
2018-11-21T18:30:00.000Z,359.35,370.9,359.35,368.15,1.91,1.84,"44,46,824"
2018-11-25T18:30:00.000Z,368.45,370.4,356,369.05,0.24,0.17,"39,06,643"
2018-11-26T18:30:00.000Z,368.45,373,363.2,369.05,0,-0.07,"49,95,025"
2018-11-27T18:30:00.000Z,368.2,369,362.25,365.4,-0.99,-1.06,"25,83,045"
2018-11-28T18:30:00.000Z,366.5,371.35,363.2,369.8,1.2,1.13,"34,25,961"
2018-11-29T18:30:00.000Z,369.8,374.6,363.6,365.65,-1.12,-1.2,"41,37,466"
2018-12-02T18:30:00.000Z,367.45,379.9,365,375.65,2.73,2.66,"43,03,979"
2018-12-03T18:30:00.000Z,374.45,375.65,370.65,373.8,-0.49,-0.57,"26,15,507"
2018-12-04T18:30:00.000Z,375,376.75,372.7,374.75,0.25,0.18,"48,47,267"
2018-12-05T18:30:00.000Z,372.9,375.3,362.6,363.95,-2.88,-2.96,"62,00,377"
2018-12-06T18:30:00.000Z,364.8,374.6,363.75,373.45,2.61,2.54,"32,86,454"
2018-12-09T18:30:00.000Z,360.1,365.5,357.6,359.15,-3.83,-3.9,"29,17,295"
2018-12-10T18:30:00.000Z,347,363.55,347,355.75,-0.95,-1.02,"61,77,739"
2018-12-11T18:30:00.000Z,357,376.15,355.55,374.45,5.26,5.18,"28,45,017"
2018-12-12T18:30:00.000Z,374.9,376.45,370,371.05,-0.91,-0.98,"23,69,770"
2018-12-13T18:30:00.000Z,370,371.15,367,368.6,-0.66,-0.73,"23,80,991"
2018-12-16T18:30:00.000Z,369.15,377.6,369.15,371.4,0.76,0.69,"31,75,781"
2018-12-17T18:30:00.000Z,369,374.35,365,372.9,0.4,0.33,"26,87,027"
2018-12-18T18:30:00.000Z,373.9,377.35,372,375.85,0.79,0.72,"16,07,147"
2018-12-19T18:30:00.000Z,374.2,376.85,369,375.15,-0.19,-0.26,"27,46,343"
2018-12-20T18:30:00.000Z,374.3,379.5,359.15,361.1,-3.75,-3.82,"1,09,09,545"
2018-12-23T18:30:00.000Z,361.25,366.75,358.3,361.1,0,-0.07,"22,68,806"
2018-12-25T18:30:00.000Z,360.2,378.5,357.5,376.55,4.28,4.21,"45,19,020"
2018-12-26T18:30:00.000Z,379.25,385.8,373.65,384,1.98,1.91,"50,43,675"
2018-12-27T18:30:00.000Z,384.95,390.75,384,387.4,0.89,0.81,"32,82,766"
2018-12-30T18:30:00.000Z,387.2,389.95,385.65,387.7,0.08,0,"20,62,181"
2018-12-31T18:30:00.000Z,386.3,390.9,384.05,389,0.34,0.26,"12,33,249"
2019-01-01T18:30:00.000Z,388,388.95,378,381.3,-1.98,-2.05,"15,06,543"
2019-01-02T18:30:00.000Z,382.4,385.3,376.6,378.1,-0.84,-0.91,"19,02,063"
2019-01-03T18:30:00.000Z,378.65,383.95,375.85,382.15,1.07,1,"16,69,709"
2019-01-06T18:30:00.000Z,385,386.95,379.35,381.65,-0.13,-0.2,"12,60,331"
2019-01-07T18:30:00.000Z,383,383,375.75,378.75,-0.76,-0.83,"21,54,121"
2019-01-08T18:30:00.000Z,382,382,373.3,377.3,-0.38,-0.46,"11,66,498"
2019-01-09T18:30:00.000Z,377.95,381.8,376.95,380.25,0.78,0.71,"12,86,641"
2019-01-10T18:30:00.000Z,380.3,381,375.1,377.15,-0.82,-0.89,"18,29,555"
2019-01-13T18:30:00.000Z,377,377,372.4,374.45,-0.72,-0.79,"9,27,301"
2019-01-14T18:30:00.000Z,375,386,375,385.15,2.86,2.78,"19,65,520"
2019-01-15T18:30:00.000Z,385.3,390.7,379.2,389.3,1.08,1,"28,47,403"
2019-01-16T18:30:00.000Z,391.2,395.45,386.5,394.5,1.34,1.26,"41,56,932"
2019-01-17T18:30:00.000Z,396.5,399.95,392.25,399.3,1.22,1.14,"36,17,922"
2019-01-20T18:30:00.000Z,397.5,402.7,392.1,396.2,-0.78,-0.85,"25,63,705"
2019-01-21T18:30:00.000Z,393.4,394.7,387.1,390.6,-1.41,-1.49,"33,28,908"
2019-01-22T18:30:00.000Z,390,392,383.6,385.2,-1.38,-1.46,"36,53,992"
2019-01-23T18:30:00.000Z,386,386.5,377.6,380.95,-1.1,-1.18,"36,33,336"
2019-01-24T18:30:00.000Z,382.5,383.75,372.25,373.85,-1.86,-1.94,"47,60,625"
2019-01-27T18:30:00.000Z,374.95,375.35,292.1,326.1,-12.77,-12.85,"1,51,77,384"
2019-01-28T18:30:00.000Z,330,354.6,327.6,349.25,7.1,7.03,"98,16,333"
2019-01-29T18:30:00.000Z,349.05,349.05,335.6,338.15,-3.18,-3.25,"76,72,859"
2019-01-30T18:30:00.000Z,339.9,341.7,330.2,338.65,0.15,0.07,"64,03,921"
2019-01-31T18:30:00.000Z,339.9,346.8,333.35,338.45,-0.06,-0.13,"31,19,675"
2019-02-03T18:30:00.000Z,337.25,338.8,329.05,335.65,-0.83,-0.9,"45,17,829"
2019-02-04T18:30:00.000Z,333.1,340.95,330.75,339.8,1.24,1.16,"32,62,960"
2019-02-05T18:30:00.000Z,338.8,341.8,318.85,330.35,-2.78,-2.85,"66,87,853"
2019-02-06T18:30:00.000Z,330.55,336.35,322.6,332.35,0.61,0.53,"48,71,712"
2019-02-07T18:30:00.000Z,333,336.5,328,331.5,-0.26,-0.33,"29,15,806"
2019-02-10T18:30:00.000Z,332.95,333.95,318.4,328.8,-0.81,-0.89,"37,83,848"
