Date,Open,High,Low,Close,% Change,% Change vs Average,Volume
2018-03-05T18:30:00.000Z,355.15,357.95,345,346.5,-1.58,-1.62,"88,76,632"
2018-03-06T18:30:00.000Z,345,355.3,343.25,347.8,0.38,0.33,"1,55,99,393"
2018-03-07T18:30:00.000Z,350.8,351.9,341.05,345.15,-0.76,-0.8,"76,74,221"
2018-03-08T18:30:00.000Z,345.55,348.7,340.15,341.5,-1.06,-1.1,"55,19,224"
2018-03-11T18:30:00.000Z,345,353.8,340.35,352.6,3.25,3.21,"82,38,960"
2018-03-12T18:30:00.000Z,352.6,356.45,350,353.15,0.16,0.12,"61,84,241"
2018-03-13T18:30:00.000Z,351,354.9,349.6,354.05,0.25,0.21,"38,20,313"
2018-03-14T18:30:00.000Z,354.05,358.4,351.1,353.1,-0.27,-0.31,"43,31,145"
2018-03-15T18:30:00.000Z,352.05,352.6,338.4,339.75,-3.78,-3.82,"1,42,05,582"
2018-03-18T18:30:00.000Z,341.2,342.1,332.55,335.7,-1.19,-1.23,"93,91,347"
2018-03-19T18:30:00.000Z,335.5,340.4,333.55,338.8,0.92,0.88,"50,80,453"
2018-03-20T18:30:00.000Z,339.9,342.25,332.25,333.85,-1.46,-1.5,"68,12,442"
2018-03-21T18:30:00.000Z,338.5,340.25,334.8,338.2,1.3,1.26,"92,55,091"
2018-03-22T18:30:00.000Z,330,334.8,329.6,330.85,-2.17,-2.21,"85,78,297"
2018-03-25T18:30:00.000Z,328.8,333.9,324.3,332.35,0.45,0.41,"89,07,023"
2018-03-26T18:30:00.000Z,333.95,335.8,330.1,331.15,-0.36,-0.4,"68,22,448"
2018-03-27T18:30:00.000Z,331.5,333.65,325.2,326.85,-1.3,-1.34,"1,09,75,624"
2018-04-01T18:30:00.000Z,335,340.8,332.7,339.15,3.76,3.72,"98,74,486"
2018-04-02T18:30:00.000Z,338.4,344.5,337.15,343.1,1.16,1.12,"69,89,584"
2018-04-03T18:30:00.000Z,346.8,363.7,346.25,355.6,3.64,3.6,"2,71,57,199"
2018-04-04T18:30:00.000Z,362.6,372.35,359.8,362.2,1.86,1.82,"2,88,86,070"
2018-04-05T18:30:00.000Z,362,368.35,356.45,364.1,0.52,0.48,"1,32,97,051"
2018-04-08T18:30:00.000Z,361.9,368.6,357,358.3,-1.59,-1.63,"95,55,113"
2018-04-09T18:30:00.000Z,360.5,362.35,351.5,353.25,-1.41,-1.45,"82,01,215"
2018-04-10T18:30:00.000Z,355,357.15,350.5,355.8,0.72,0.68,"56,22,957"
2018-04-11T18:30:00.000Z,358,364.4,357,358.4,0.73,0.69,"1,31,45,938"
2018-04-12T18:30:00.000Z,357.9,361,354.4,357.05,-0.38,-0.42,"59,35,628"
2018-04-15T18:30:00.000Z,350.8,352.8,337.55,339.15,-5.01,-5.05,"1,91,57,051"
2018-04-16T18:30:00.000Z,342.3,344.2,332.6,336.45,-0.8,-0.84,"1,42,41,074"
2018-04-17T18:30:00.000Z,338.2,339.75,333.4,334.8,-0.49,-0.53,"66,99,271"
2018-04-18T18:30:00.000Z,336.5,337,332.5,334.25,-0.16,-0.2,"70,87,115"
2018-04-19T18:30:00.000Z,335.95,343.25,334.6,336,0.52,0.48,"1,19,08,652"
2018-04-22T18:30:00.000Z,335.95,339.5,333,334.05,-0.58,-0.62,"80,56,732"
2018-04-23T18:30:00.000Z,334.8,335,330.6,331.55,-0.75,-0.79,"92,10,931"
2018-04-24T18:30:00.000Z,330.8,334,327.75,328.6,-0.89,-0.93,"63,06,039"
2018-04-25T18:30:00.000Z,329.9,335.95,326,330.25,0.5,0.46,"1,66,47,689"
2018-04-26T18:30:00.000Z,333,337.65,331.05,336.9,2.01,1.97,"88,04,236"
2018-04-29T18:30:00.000Z,338.5,342.75,337.25,340.4,1.04,1,"59,37,740"
2018-05-01T18:30:00.000Z,349.2,351.65,335,336.05,-1.28,-1.32,"1,60,22,148"
2018-05-02T18:30:00.000Z,335.5,335.9,329.15,333.5,-0.76,-0.8,"68,70,513"
2018-05-03T18:30:00.000Z,333.75,337.3,329.5,334.4,0.27,0.23,"66,60,062"
